1500,1800,0,64.41,0,6,6,21.47,75,11.08,51.66,4163.41,4.27,3203.61,50.84,2076
1500,1800,0,22.38,0,7,7,7.46,65,3.85,48.14,3591.22,11.22,1948.68,47.63,1105
1500,1800,0,12.75,0,7,7,6.37,26,3.79,67.59,1819.42,7.13,741.48,66.34,470
1500,1800,0,12.88,0,2,2,4.29,59,2.16,16.24,1030.85,16.75,328.67,15.83,0
1500,1800,0,12.92,0,3,3,4.31,56,2.25,25.61,1467.31,14.99,575.09,25.25,298
1500,1800,0,19.33,0,12,12,6.44,55,3.37,49.62,3130.25,10.99,1731.52,48.77,763
1500,1800,0,28.73,0,10,10,9.58,79,4.88,71.75,4097.3,6.7,2931.98,70.63,1723
1500,1800,0,33.08,0,4,4,11.03,73,5.61,54.5,3645.47,6.84,2628.75,53.66,1434
1500,1800,0,21.59,0,7,7,7.2,73,3.66,52.49,3831.62,11.37,2054.93,51.77,888
1500,1800,0,24.06,0,21,21,8.02,92,3.84,96.78,6598.45,9.5,4033.89,96.02,2329
1500,1800,0,49.89,0,3,3,16.63,82,8.2,82.32,7854.84,6.44,5780.71,81.58,3972
1500,1800,0,5.03,16,180,180,1.68,0,0.87,2014.45,53705.85,17.69,1885.11,2014.16,0
1500,1800,0,3.95,16,6,6,1.32,16,0.65,95.08,1586.45,14.13,344.66,94.18,133
1500,1800,0,7.77,0,11,11,3.88,23,2.24,61.49,1438.71,10.14,222.82,60.36,0
1500,1800,9,10.72,43,50,50,3.57,46,1.77,205.85,11316.85,17.12,660.26,205.55,0
1500,1800,80,11.93,39,696,696,3.98,0,2.05,832.04,69955.99,23.49,2356.63,831.82,0
1500,1800,0,9.8,0,0,0,9.8,23,5.69,43.15,1023.33,8.2,319.9,42.13,144
1500,1800,0,7.5,0,10,10,3.75,20,2.05,69.13,1644.97,10.66,690.15,68.05,307
1500,1800,0,6.76,0,3,3,3.38,24,1.75,20.7,491.99,11.98,169.91,20.34,44
1500,1800,0,11.71,0,5,5,5.86,25,2.96,58.22,1407.24,6.97,871.73,57.18,578
1500,1800,0,15.8,0,0,0,7.9,29,3.66,26.95,769.51,6.2,496.16,26.05,174
1500,1800,0,11.75,9,0,0,11.75,9,4.37,4.94,26.89,2.52,17.88,4.27,0
1800,2100,0,5.04,0,0,0,5.04,11,2.87,101.07,1496.68,9.85,282.91,100,112
1800,2100,1,7.36,13,0,0,7.36,19,3.85,210.95,5345.24,11.51,307.88,210.09,0
1800,2100,1,15.9,43,118,118,5.3,55,2.92,86.9,5119.53,12.41,2487.46,85.89,1207
1800,2100,0,21.14,0,12,12,7.05,59,3.91,39.28,2169.7,8.85,1384.02,38.57,511
1800,2100,0,42.7,0,11,11,14.23,59,7.02,48.2,2845.82,4.71,2298.66,47.38,1370
1800,2100,0,35.45,0,5,5,11.82,72,5.92,47.16,2826.72,5.74,2164.11,46.28,948
1800,2100,0,27.09,0,5,5,9.03,64,4.33,51.69,3272.24,7.88,2217.63,50.98,1360
1800,2100,0,30.15,0,25,25,10.05,78,4.84,76.41,4740.11,6.92,3395.58,75.58,2250
1800,2100,0,35.54,0,2,2,11.85,54,5.76,36.26,2543.78,6.72,1844.31,35.42,690
1800,2100,5,65.46,44,38,38,21.82,113,10.89,44.62,4518.14,5.27,3541.02,43.95,1453
1800,2100,10,16.92,3,316,316,5.64,71,3.01,281.82,29239.2,20.45,4701.66,281.17,1508
1800,2100,0,15.19,0,7,7,5.06,85,2.73,35.73,3007.61,18.63,710.96,35.35,0
1800,2100,0,12.03,0,9,9,6.02,30,2.94,58.21,1230.17,5.94,624.75,56.9,377
1800,2100,0,17.73,0,2,2,5.91,75,3.06,15.92,1286.12,15.52,468.12,15.6,172
1800,2100,0,40.5,0,7,7,13.5,78,7.28,39.79,2784.48,5.9,2111.93,39.13,1581
1800,2100,0,40.12,0,9,9,13.37,93,7.41,55.19,4233.84,6.48,3103.72,54.43,2086
1800,2100,0,16.07,0,25,25,5.36,86,2.93,42.09,3548.89,17.62,980.62,41.65,38
1800,2100,0,61.91,0,9,9,20.64,112,11.03,59.12,5466.01,5.07,4277.34,58.26,2824
1800,2100,0,80.04,0,8,8,26.68,132,14.87,65.26,7256.31,4.72,5383.88,64.57,2970
1800,2100,0,100.66,0,6,6,33.55,110,18.48,41.57,5175.43,4.26,3965.59,40.76,1977
1800,2100,0,36.15,0,2,2,12.05,107,6.2,18.36,2020.09,10.44,861.4,17.95,360
1800,2100,0,72.02,0,4,4,24.01,115,12.69,42.58,4655.75,5.19,3345.32,42,2503
1800,2100,0,38.27,0,9,9,12.76,89,6.82,63.91,6141.98,8.46,3992.81,63.26,2627
1800,2100,0,8.35,0,3,3,4.18,24,1.97,46.33,1191.97,10.37,189.65,45.45,10
1800,2100,0,26.8,0,5,5,8.93,58,4.82,27.31,2145.25,9.97,1256.45,26.76,600
1800,2100,0,19.37,0,8,8,6.46,55,3.33,35.72,2200.05,10.74,1217.59,35.12,785
1800,2100,0,21.24,0,23,23,7.08,63,3.83,59.27,3440.8,9.2,2130.95,58.5,1420
